ПІБ кандидата,Партія,Номер територіального виборчого округу (в порядку зростання),Код статті,Дата платежу,Номер розрахункового документа,Отримувач (повна назва),Місцезнаходження отримувача,Код отримувача (ЄДРПОУ),Призначення платежу,Сума (грн),Тип бенефіціара,Розшифровка коду витрат
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-05,03.05.2004,ФОП Товстий Олександр Валентинович,,,+;1220; продаж друкованої площi Базар Медiа в Українi №9 вiд 07/03/19 зг рах№1539 вiд 04/03/19р. Без ПДВ,4800,ФОП,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-05,03.05.2005,НАРОДНА ТРИБУНА КП РКРГ КРР,,02474759,"+;1220; За публiкацiю ""Наш земляк iде в Президенти.."" зг рах №93 вiд 05/03/19р. Без ПДВ",3360,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-05,03.05.2007,"ПП ""ТРК ""Пульсар-РТБ""",,24000105,+;1211; розмiщення агiтацiйних матерiалiв канд на пост Президента Укрвїни в ефiрi телеканалу Пульсар зг рах №ТБ-0000008 вiд 01/03/19р. Без ПДВ,32400,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-05,03.05.2008,"Редакція газети ""Промінь""",,02474653,+;1220; надання iнформацiйних послуг зг рах №106 вiд 05/03/19р.Без ПДВ,"2114,1",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-05,03.05.2002,"Редакція газети ""Сільські новини""",,02474618,"+;1220; надання iнформацiйних послуг в газетi №06/03/19 зг рах №73 вiд 04/03/19р. В т.ч. ПДВ 184,80 грн","1108,8",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-05,03.05.2010,"ПП ""Редакція газета ""Гребiнчин край""",,02474630,+;1220; Передвиборча реклама зг рах №60 вiд 01/03/19р. Без ПДВ,3500,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-05,03.05.2011,"ТОВ ""Редакція Шишацької газети ""Сiльське життя""",,02474707,+;1220; надання друкованної площi зг рах №2 вiд 04/03/19р. Без ПДВ,3204,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-05,03.05.2009,"ТОВ ""Редакція газети ""Козельщинськi вiстi""",,02474647,+;1220; про надання друкованої площi для розмiщ агiтац матер кандидата в Президенти Укр у газетi №10 вiд 08/03/19р. зг рах №78 вiд 05/03/19р. Без ПДВ,"3090,15",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-05,03.05.2012,"ТОВ ""Редакція газети ""Життя і слово""","Полтавська обл., м. Карлівка, пров. Спартака, буд. 1",02474699,+;1220; за розмiщення оголошення в газетi зг рах №43/1 вiд 05/03/19р.Без ПДВ,3537,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-05,03.05.2013,"ТОВ ""Гадяцький вiсник""",,02474825,+;1220; оголошення в газетi №9 вiд 08/03/19р. стор 3 зг рах№48 вiд 08/03/19р. Без ПДВ,"3478,02",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-05,03.05.2014,"ПП ""ТРК ""Пирятин""",,30951443,+;1211; послуги з розмiщення полiтичної агiтацiї в мережi мовлення ПП ТРК ПИРЯТИН зг рах №190301-2 вiд 01/03/19р. Без ПДВ,60000,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1350,2019-03-05,03.05.2014,ФОП Кiмлик Наталiя Сергiївна,,,"+;1350; послуги розмiщення реклами на щитi зг рах№КНх0000050 вiд 29/01/19р.,дод№1до дог№КН-01/19 вiд 29/01/19р. Без ПДВ",392000,ФОП,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-05,03.05.2015,"ПП ""Редакцiя Лохвицької районної газети ""Зоря""",,02474662,+;1220; оплата друкованих площ у газетi Зоря(стаття) зг рах №111 вiд 05/03/19р. Без ПДВ,3920,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-05,03.05.2017,"ТОВ ""Телерадіокомпанія “Сатурн""","м. Миколаїв, просп. Леніна, буд. 73",20919930,+;1211; за послуги розмiщення трансляцiї агiтацiйних матерiалiв зг дод№1 до дог№1032019 вiд 01/03/19р. зг рах №17672 вiд 01/03/19р. Без ПДВ,21600,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-05,03.05.2018,Районний будинок культури Глухівської міської ради,,36235323,+;1340; плата за аренду примiщення глядацької зали зг рах №3 вiд 04/03/19р. Без ПДВ,3630,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-06,03.06.2001,ГАЗЕТА ЗОРЯ ПРИДНIПРОВʼЯ,,02476959,+;1220; за розмiщення матерiалiв передвиборчої агiтацiї зг рах №2 вiд 20/02/19р. Без ПДВ,6136,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-06,03.06.2002,"КП ""Телерадіокомпанія ""Рудана"" Криворізької міської ради","Дніпропетровська обл., м. Кривий Ріг, просп. Гагаріна, буд. 68",19438354,"+;1211; розмiщення вiдеороликiв передвиборчої агiтацiї зг рах№67 вiд 04/03/19р. до дог№7 вiд 04/03/19р. В т.ч. ПДВ 5020,00 грн",30120,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-06,06.06.2003,Районна телестудiя Гребiнка,,30031347,+;1211; трансляцiя оголошення про зустрiч з лидером соцiалдемократ партiї Каплiним С.М. зг рах 16 вiд 01/03/19р. Без ПДВ,3570,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-06,03.06.2005,"Редакція газети ""Колос""",,02474587,+;1220; анонс про зустрич СМ Каплина в Кобеляках в газетi Колос №23-25 зг рах №87 за березень 2019р.Без ПДВ,864,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-06,03.06.2006,Вiд культури i туризму Оржицької РДА,,02229927,+;1340; оренда примiщення Оржицького РБК зг рах №1 вiд 04/03/19р. Без ПДВ,600,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-06,03.06.2007,"Редакція газети ""Колос""",,02474587,+;1220; За агiтацiйний матерiал розмiщенний в газетi Колос зг рах№ 88 за березень 2019р. Без ПДВ,3276,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-07,03.07.2001,"ТОВ ""Редакція газети ""Вісті Хорольщини""","Полтавська обл., Хорольський р-н, м. Хорол, вул. Незалежності, буд. 65/20, прим. 1",02474727,+;1220; за статтю у газетi Вiстi Хорольщини №11 вiд 15/03/19р. зг рах№90 вiд 06/03/19р. Без ПДВ,2475,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-07,03.07.2002,Сектор культ спорт i туриз Полт РДА,,02229770,+;1340; оренда примiщення та озвучення залу зг рах №2 за березень Без ПДВ,2000,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-07,03.07.2003,Викон комiт Гребiнкiвської М Р,,04057406,+;1340; оренда примiщення зг рах №18 вiд 04/03/19р. Без ПДВ,1000,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1350,2019-03-07,03.07.2005,"ТОВ ""РА Мегаполiс""",,40185139,"+;1350; послуги з розмiщення полiт реклами зг рах№РАМ0000156 вiд 29/01/19р. дод№1до дог№МРА-05/19 вiд 29/01/19р. В т.ч. ПДВ 77000,0 грн",462000,юридична особа,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-07,22678723,"ТОВ ""Студія місто""",,31495587,"+;1211;Оплата ефiрного часу на телебаченнi, зг.рах.-фактури № СФ-0000122 вiд 06.03.19. в т.ч.ПДВ",10800,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-11,03.11.2001,"Редакція газети ""Сільські новини""",,02474618,"+;1220; iнформацiйнi послуги зг рах №76 вiд 07/03/19р. В т.ч. ПДВ 379,08 грн","2274,48",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-11,03.11.2002,Сект культ та туризму Глоб.РДА,,02229770,+;1340; оренда примiщення та озвучення заходу зг рах№1 за березень Без ПДВ,2000,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-11,03.11.2003,"ТОВ ""Студія місто""",,31495587,"+;1211;оплата ефiрного часу на теолебаченнi зг рах№СФ-0000113 вiд 04/03/19р. В т.ч. ПДВ 10000,00 грн",60000,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1350,2019-03-11,1,ФОП Кiмлик Наталiя Сергiївна,,,"+;1350;послуги з розмiщення реклами на щитi 3х6 зг з дог№ КНх0000050 вiд 29.01.19р, дод. №1 вiд 29.01.19 КН-01/19 вiд29.01.19 без ПДВ",738000,ФОП,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-12,03.12.2008,"ТОВ ""РГ ""Голос Зiнькiвщини""",,02474593,+;1220; публiкацiя матерiалу зг рах№132 вiд 05/03/19р. Без ПДВ,3165,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1350,2019-03-12,03.12.2009,ФОП Семiзарова Т I,,,+;1350; розмiщення на рекламному носiї у березнi 2019р. виготовлення банеру зг рах №20 вiд 01/03/19р. без ПДВ,9000,ФОП,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-12,03.12.2011,Вiдд культ та тур Диканської РДА,,39667634,+;1340; оренда глядацького залу зг рах №16 вiд 07/03/19р. Без ПДВ,800,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-12,03.12.2012,Сектор культ та тур Кобеляцької РДА,,02229824,+;1340; оренда глядацької зали зг рах б/н за березень Без ПДВ,"2241,28",юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-12,03.12.2013,"ПП ""Газета Лубенщина""",,02474570,+;1220; надання друкованної площi для розмiщення передвиборчої агiтацiї зг рах №484 вiд 12/03/19р. Без ПДВ,"3154,95",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-12,03.12.2014,"ПП ""Газета Лубенщина""",,02474570,+;1220; надання друкованної площi для розмiщення передвиборчої агiтацiї зг рах №481 вiд 12/03/19р. Без ПДВ,"442,8",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1350,2019-03-12,03.12.2015,"ТОВ ""РА Мегаполiс""",,40185139,"+;1350; послуги з розмiщення полiт реклами зг рах№РАМ0000156 вiд 29/01/19р. дод№1до дог№МРА-05/19 вiд 29/01/19р. В т.ч. ПДВ 200000,00грн",1200000,юридична особа,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-12,03.12.2016,"ПП ""Редакцiя Лохвицької районної газети ""Зоря""",,02474662,+;1220; публiкацiя статтi зг рах 123 вiд 12/03/19р. ез ПДВ,840,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-12,03.12.2017,"ТОВ ""Гадяцький вiсник""",,02474825,+;1220; оголошення в газетi №10 вiд 15/03/19р. зг рах № 50 вiд 11/03/19р. Без ПДВ,720,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.2018,"КП ""Телерадіокомпанія ""Рудана"" Криворізької міської ради","Дніпропетровська обл., м. Кривий Ріг, просп. Гагаріна, буд. 68",19438354,"+;1211; розмiщення вiдеороликiв зг рах №70 вiд 06/03/19р. в т.ч. ПДВ 7785,00 грн",46710,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.2019,"ПП ""ТРК ""Пульсар-РТБ""",,24000105,+;1211;розмiщення агiт матерiалiв зг рах № ТБ-0000012 вiд 05/03/19р. Без ПДВ,51840,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.2020,"ТОВ ""Телерадіокомпанія “Сатурн""","м. Миколаїв, просп. Леніна, буд. 73",20919930,+;1211;за послуги трансляцiї агiт матерiалiв зг дод1 до дог №28012019/1 вiд 28/01/19р.зг рах № 17739 вiд 06/03/19р. Без ПДВ,30240,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-12,03.12.2021,"Редакція газети ""Сільські новини""",,02474618,"+;1220;iнформацiйнi послуги зг рах №76 вiд 07/03/19р. в т.ч. ПДВ 379,08","2274,48",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-12,03.12.2010,СКС ПрАТ Кременч завод дор машин,,25898574,"+;1340;оренда примiщення зг рах №9 вiд 07/03/19р. В т.ч. ПДВ 1750,00 грн",10500,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.2021,"ТОВ ""ТРК ""СКЕТ""",,33270691,+;1211; рекламно-iнформацiйнi посуги зг рах № СФ-0000009 вiд 06/03/19р.,19200,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.2022,"ТОВ ""ТРК ""Грант""",,30161258,+;1211; трансляцiя матерiалiв передвиборчої агiтацiї зг рах №24 вiд 06/03/19р. Без ПДВ,3850,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.2023,"ТОВ ""НТРК ""Ірта""",,31530558,"+;1211; розмiщення матер передвиборч агiтацiї в телеефiрi зг рах №2-05/03/19 вiд 05/03/19р. В т.ч. ПДВ 6750,00грн",40500,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.2024,"ТОВ ""Телерадіокомпанія ТТV""","м. Кропивницький, вул. Медведєва, буд. 1А",13745760,"+;1211; розмiщення передвиборчої агiтацiї на телеканалi ТТV зг рах 31 вiд 05/03/19р.В т.ч. ПДВ 3375,00 грн",20250,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.2025,"ТОВ ""Телерадіокомпанія ""Вікка""",,21385292,"+;1211; трансляцiя вiдеоматерiалiв передвиборч агiтацiї - вiдеоролик полiтiчної агiтацiї зг рах №СФ-0000519 вiд 06/03/19р. В т.ч. ПДВ 7200,00 грн",43200,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.2026,"ПП ""Приватна телекомпанiя ""Вiзит""",,13932372,"+;1211; трансляцiя передвиборч агiтацiйнних матерiалiв зг рах №7-В iфд 06/03/19р. дод2 до дог№1-В вiд 27/02/19р. В т.ч. ПДВ 34560,00 грн",207360,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-12,03.12.2027,ФОП Товстий Олександр Валентинович,,,+;1220; продаж друкованої площi Базар Медiа в Українi №10 вiд 14/03/19р. зг рах №1549 вiд 11/03/19р. Без ПДВ,576,ФОП,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1350,2019-03-12,03.12.2028,ФОП Мироненко Сергій Віталійович,,,"+;1350; друк банеру зг разх №СФ-0000032 вiд 04/03/19р. В т.ч. ПДВ 457,00 грн",2742,ФОП,"розміщення друкованих агітаційних матеріалів чи політичної реклами на носіях зовнішньої реклами (білбордах, вивісках, сітілайтах тощо)"
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.2029,ТРО КОН-ТАК,,34678259,+;1211; трансляцiя на телекан КОН-ТАК полiтiчної агiтацiї зг рах №31 за березень 2019р. Без ПДВ,11520,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.1930,"ТОВ ""ТРК ""Відікон""",,21107661,"+;1211; розмiщення передвиборчої агiтацiї в ефiрi телеканалу Вiдiкон зг рах №61 вiд 06/03/19р. В т.ч. ПДВ 10368,00 грн",62208,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.1931,"ПП ""ТРК ""Пирятин""",,30951443,+;1211; послуги з розмiщення полiтiчної агiтацiї в мережi мовлення ПП ТРК Пирятин зг рах №190301-1 вiд 01/03/19р. Без ПДВ,96000,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.1932,"ТОВ ""Телерадіокомпанія ""НІС-ТВ""",,20874043,"+;1211; оплата ефiрного часу на телебаченнi зг рах №35 вiд 05/03/19р. в т.ч. ПДВ 2916,00 грн",17496,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.1933,"ПрАТ ""Шосткинська телекомпанія ""Телеком-Сервiс""",,14006101,+;1211;трансляцiя матерiалiв передвиборч агiтацiї на каналi ТКС зг дог №4-Т зг рах №СФ-110-Т вiд 05/03/19р. Без ПДВ,20160,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.1934,"КП ""ТРА Новий Чернiгiв"" Чернігівської міської ради",,21397527,"+;1211; надання ефiрного часу для передвиборної агiтацiї на телебаченнi дод 1 зг дог№15 вiд 01/03/19р. зг рах №30 вiд 05/03/19р. В т.ч. ПДВ 13440,00 грн",80640,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.1935,"ТОВ ""ТВ Вибір""","м. Київ, вул. Дегтярівська, буд. 21Г",37717618,"+;1211; послуги розмiщення матерiалiв передвиборчої агiтацiї зг дод№1 дог б/н вiд 11/03/ 19р.зг рах №19 вiд 11/03/19р. В т.ч. ПДВ 78804,00 грн",472824,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.1936,"ТОВ ""ТРК ""112-ТВ""",,38590676,"+;1211; послуги розмiщення матерiалiв передвиборчої агiтацiї зг дод№1 дог б/н вiд 11/03/ 19р.зг рах №23 вiд 11/03/19р. В т.ч. ПДВ 78804,00 грн",472824,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.1938,ТОВ “Партнер ТВ”,"м. Київ, вул. Дегтярівська, буд. 21Г",37717583,"+;1211; послуги розмiщення матерiалiв передвиборчої агiтацiї зг дод№1 дог б/н вiд 11/03/ 19р.зг рах №19 вiд 11/03/19р. В т.ч. ПДВ 78804,00 грн",472824,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.1939,"ТОВ ""Лідер ТВ""","м. Київ, вул. Дегтярівська, буд. 21Г",37725945,"+;1211; послуги розмiщення матерiалiв передвиборчої агiтацiї зг дод№1 дог б/н вiд 11/03/ 19р.зг рах №19 вiд 11/03/19р. В т.ч. ПДВ 78804,00 грн",472824,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.1940,ТОВ “Аріадна ТВ”,"м. Київ, вул. Дегтярівська, буд. 21Г",37771216,"+;1211; послуги розмiщення матерiалiв передвиборчої агiтацiї зг дод№1 дог б/н вiд 11/03/ 19р.зг рах №19 вiд 11/03/19р. В т.ч. ПДВ 78804,00 грн",472824,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-12,03.12.1941,"ТОВ ""Новий формат ТВ""",,37771169,"+;1211; послуги розмiщення матерiалiв передвиборчої агiтацiї зг дод№1 дог б/н вiд 11/03/ 19р.зг рах №19 вiд 11/03/19р. В т.ч. ПДВ 78804,00 грн",472824,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-13,13/03/01,Вiдд культури i туризму РДА,,02229758,+;1340; послуги по арендi за березень 2019р. зг рах№2 вiд 06/03/19р. Без ПДВ,2500,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-13,13/03/02,Супрунiвська с/р,,38019526,+;1340; орендна плата за користування житловим примiщенням зг рах 4 вiд 12/03/19р. Без ПДВ,141,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-13,13/03/03,"Редакція газети ""Колос""",,02474587,+;1220; агiтацiйний матерiал в газетi Колос №26-27 вiд 15/03/19р. зг рах №105 вiд 13/03/19р. Без ПДВ,5928,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-13,13/03/04,"ТОВ ""РГ ""Голос Зiнькiвщини""",,02474593,+;1220; публiкацiя матерiалу зг рах №160 вiд 13/03/19р. Без ПДВ,1670,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-13,13/03/05,"Редакцiя газети ""Нова Праця""",,02474788,+;1220; за опублiкування статтi зг рах №35 вiд 13/03/19р. Без ПДВ,"3953,32",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-13,13/03/06,"Редакцiя газети ""Нова Праця""",,02474788,+;1220; за оголошення зг рах №36 вiд 13/03/19р. Без ПДВ,"1168,57",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-13,13/03/07,"Редакція районної газети ""Трудова слава""",,02474742,+;1220; за оголошення зг рах № 70 вiд 05/03/19р. Без ПДВ,"338,4",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1211,2019-03-13,13/03/08,Районна телестудiя Гребiнка,,30031347,+;1211; трансляцiя сюжету зг рах №19 вiд 12/03/19р. Без ПДВ,900,юридична особа,оплата ефірного часу на телебаченні
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-14,14/03/01,Вiддiл культ Гадяцької РДА,,02229764,+;1340; Оренда глядацького залу ККЗ Дружба зг рах №2 вiд 14/03/19р. Без ПДВ,4000,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-14,14/03/02,Вiдділ культури i туризму Лубенської РДА,,02229876,+;1340;за коммунальнi послуги зг рах№28 вiд 13/03/19р. Без ПДВ,"602,04",юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-14,14/03/03,Вiдділ культури i туризму Лубенської РДА,,37710415,+;1340; оплата за оренду примiщення зг рах №29 вiд 13/03/19р. Без ПДВ,400,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1340,2019-03-14,14/03/04,Вiдд культ i туриз Хорольської РДА,,02229971,+;1340; оренда примiщення зг рах №8 вiд 18/03/19р. Без ПДВ,2100,юридична особа,оренда будинків і приміщень усіх форм власності для проведення зборів громадян та інших зустрічей з виборцями
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-14,14/03/05,"Редакцiя газети ""Нова Праця""",,02474788,+;1220; за опублiкування статтi зг рах №38 вiд 14/03/19р. Без ПДВ,7900,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-14,14/03/06,"ТОВ ""Редакція газети ""Світлиця""",,34171359,+;1220; надання дукованої плошф для розмiщення передвиборчої агiтацiї зг дог №4 вiд 07/03/19р. зг рах №79 вiд 14/03/19р. Без ПДВ,"4274,4",юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-14,14/03/07,"РГ ""Миргород-наш дiм""",,32500257,+;1220; за iнформацiйний матерiал зг рах№ 17 вiд 13/03/19р. Без ПДВ,2970,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
Каплін Сергій Миколайович,Соціал-Демократична партія,211,1220,2019-03-14,14/03/08,ГАЗЕТА ЗОРЯ ПРИДНIПРОВʼЯ,,02476959,+;1220; розмiщення матерiалiв передвиборчої агiтацiї зг рах №2 вiд 20/02/19р.Без ПДВ,9360,юридична особа,оплата друкованих площ у друкованих засобах масової інформації
